time/fps,train/learning_rate,train/actor_loss,rollout/ep_rew_mean,train/n_updates,train/critic_loss,rollout/ep_len_mean,time/total_timesteps,train/ent_coef,time/time_elapsed,time/episodes,train/ent_coef_loss
0,0.0003,-81.41698455810547,228.57299805,25024,635.8574829101562,12.46,25125,0.3503095209598541,203081,347,-0.4153555929660797
0,0.0003,-87.544189453125,228.07734294,25031,211.55526733398438,12.47,25132,0.35007432103157043,203213,348,-0.017612367868423462
0,0.0003,-89.39990997314453,227.73992273999997,25036,113.00125122070312,12.46,25137,0.3498817980289459,203307,349,0.0832444429397583
0,0.0003,-91.81018829345703,227.62293378999996,25043,295.162353515625,11.97,25144,0.3497009575366974,203435,350,-0.23721736669540405
0,0.0003,-75.7194595336914,226.85516932999997,25049,235.61732482910156,11.74,25150,0.34930482506752014,203547,351,-0.34300497174263
0,0.0003,-85.23934936523438,226.02787135999998,25055,155.65579223632812,11.54,25156,0.34874796867370605,203658,352,0.059538956731557846
0,0.0003,-94.12727355957031,225.85630236,25074,183.679443359375,11.66,25175,0.3487659692764282,203997,353,0.021697670221328735
0,0.0003,-99.32806396484375,227.00933599000004,25081,209.60720825195312,11.67,25182,0.3489040732383728,204127,354,0.24675574898719788
0,0.0003,-108.6240234375,228.44154444000003,25099,229.83987426757812,11.77,25200,0.3486666977405548,204449,355,-0.003554023802280426
0,0.0003,-80.51185607910156,230.57041443000003,25106,174.820556640625,11.8,25207,0.3485746383666992,204579,356,0.00910697877407074
0,0.0003,-72.47953796386719,228.5440955,25116,171.61602783203125,11.85,25217,0.34843355417251587,204763,357,-0.24542495608329773
0,0.0003,-102.14569091796875,228.88263934000003,25122,261.1734924316406,11.84,25223,0.348072350025177,204877,358,-0.1097526028752327
0,0.0003,-97.30008697509766,228.99481341000003,25128,372.3189392089844,11.84,25229,0.3475709855556488,204989,359,-0.04050382226705551
0,0.0003,-91.63844299316406,227.84035109,25132,175.65234375,11.81,25233,0.3472532629966736,205070,360,0.04771038517355919
0,0.0003,-73.36750793457031,228.64001160000004,25156,157.9551544189453,11.99,25257,0.3470779359340668,205493,361,-0.3262237310409546
0,0.0003,-95.53761291503906,228.96038228,25180,230.459716796875,11.83,25281,0.346113920211792,205917,362,-0.1883130520582199
0,0.0003,-90.90543365478516,228.77748593000004,25185,124.15682983398438,11.81,25286,0.34579500555992126,206012,363,-0.17910680174827576
0,0.0003,-71.34739685058594,228.97258787,25191,99.00070190429688,11.81,25292,0.3453202545642853,206125,364,-0.06206781417131424
0,0.0003,-98.40547180175781,228.45637169000003,25198,215.88571166992188,11.82,25299,0.3449341952800751,206257,365,-0.04730880260467529
0,0.0003,-110.556640625,229.04400366000002,25216,190.88262939453125,11.94,25317,0.3442935049533844,206579,366,0.12216314673423767
0,0.0003,-93.88150787353516,229.04386810000003,25221,301.061767578125,11.54,25322,0.3441438376903534,206675,367,0.0034351907670497894
0,0.0003,-90.4984130859375,227.89256339000002,25227,672.2735595703125,11.53,25328,0.3441654145717621,206790,368,0.11833614110946655
0,0.0003,-103.01707458496094,226.58887131,25232,233.7750701904297,11.43,25333,0.34422656893730164,206886,369,-0.07836952805519104
0,0.0003,-93.00521850585938,226.60277257,25253,237.97308349609375,11.58,25354,0.34364330768585205,207263,370,0.21996158361434937
0,0.0003,-88.12678527832031,226.91047566,25265,363.83209228515625,11.35,25366,0.3444158136844635,207483,371,-0.3184332549571991
0,0.0003,-69.87429809570312,227.09205357000002,25273,379.35601806640625,11.36,25374,0.34410926699638367,207631,372,-0.1857573539018631
0,0.0003,-88.1003646850586,228.58024093000003,25279,330.5694580078125,11.34,25380,0.34383442997932434,207745,373,-0.003088422119617462
0,0.0003,-86.94236755371094,227.44388036000004,25289,346.1957702636719,11.39,25390,0.3438973128795624,207928,374,-0.002912580966949463
0,0.0003,-81.2232666015625,227.57387123,25296,376.57000732421875,11.4,25397,0.3439098596572876,208058,375,-0.2210523784160614
0,0.0003,-90.73025512695312,227.75189006,25302,180.24154663085938,11.4,25403,0.3438371419906616,208173,376,-0.10424794256687164
0,0.0003,-86.42030334472656,228.43515670000005,25325,264.8564453125,11.57,25426,0.3426518142223358,208585,377,0.04391922801733017
0,0.0003,-90.76553344726562,229.06142687000002,25331,306.01910400390625,11.57,25432,0.3427586853504181,208700,378,-0.02315225452184677
0,0.0003,-88.14432525634766,227.87600441000006,25336,286.0712890625,11.46,25437,0.3429192900657654,208797,379,0.04841168597340584
0,0.0003,-73.40145874023438,227.39851746,25342,147.98744201660156,11.17,25443,0.3430749475955963,208910,380,-0.15957634150981903
0,0.0003,-102.46559143066406,226.61415427000003,25348,317.71142578125,10.87,25449,0.3430037498474121,209025,381,-0.008523628115653992
0,0.0003,-84.52965545654297,226.00693353,25354,262.3583984375,10.62,25455,0.3426777720451355,209140,382,0.013897627592086792
0,0.0003,-88.43675231933594,225.06894343000005,25360,1138.498779296875,10.62,25461,0.3424587547779083,209255,383,0.06410321593284607
0,0.0003,-98.40519714355469,224.63766689,25366,421.9001770019531,10.36,25467,0.3425593972206116,209369,384,0.18908101320266724
0,0.0003,-92.1904296875,224.48864513,25379,252.55084228515625,10.42,25480,0.3429481089115143,209606,385,-0.05954674631357193
0,0.0003,-77.40711212158203,224.31718868000004,25385,204.98101806640625,10.19,25486,0.34275174140930176,209721,386,0.16276705265045166
0,0.0003,-75.77465057373047,223.63389823,25391,307.59375,10.17,25492,0.34261131286621094,209836,387,-0.23947039246559143
0,0.0003,-107.9703598022461,224.59159923000004,25415,195.5858154296875,10.35,25516,0.34202271699905396,210267,388,-0.026242051273584366
0,0.0003,-70.75448608398438,223.27309090000003,25420,196.95462036132812,10.19,25521,0.3418372571468353,210363,389,-0.3399704098701477
0,0.0003,-91.0086441040039,223.58705939000004,25438,319.90277099609375,10.31,25539,0.3414122462272644,210692,390,-0.14369750022888184
0,0.0003,-85.3335189819336,224.55775935999998,25445,238.93463134765625,10.32,25546,0.34104788303375244,210823,391,-0.3576925992965698
0,0.0003,-86.07159423828125,225.21331412,25450,274.877197265625,10.31,25551,0.3406103849411011,210920,392,-0.3369298279285431
0,0.0003,-92.87753295898438,224.54354271,25456,327.68450927734375,10.14,25557,0.3400494456291199,211034,393,0.03920181468129158
0,0.0003,-92.10147094726562,224.29318285999997,25473,310.6626892089844,10.24,25574,0.3398197591304779,211344,394,-0.20522385835647583
0,0.0003,-90.36041259765625,225.44411422000002,25478,223.90328979492188,10.23,25579,0.33946943283081055,211442,395,-0.15462817251682281
0,0.0003,-93.25863647460938,225.94289723000003,25484,324.6724853515625,10.23,25585,0.3389841914176941,211556,396,0.12135468423366547
0,0.0003,-83.70819854736328,226.86945539,25510,201.25827026367188,10.43,25611,0.33860257267951965,212021,397,-0.037296611815690994
0,0.0003,-74.34688568115234,228.48070052,25517,159.7355499267578,10.45,25618,0.33839884400367737,212155,398,-0.3835291266441345
0,0.0003,-88.07038116455078,228.66299530000003,25522,277.92333984375,10.11,25623,0.3380576968193054,212252,399,-0.3767421543598175
0,0.0003,-88.33602142333984,228.99159809,25539,179.4020233154297,10.22,25640,0.3366925120353699,212558,400,0.043407224118709564
0,0.0003,-86.87522888183594,228.70870349000003,25641,227.3888397216797,11.18,25742,0.3351813554763794,214372,401,0.015194937586784363
0,0.0003,-76.93568420410156,229.13025924000002,25649,239.72174072265625,10.98,25750,0.33513256907463074,214523,402,-0.028787298128008842
0,0.0003,-92.48678588867188,229.55046950999997,25665,304.98504638671875,11.09,25766,0.3350297808647156,214815,403,-0.03318978101015091
0,0.0003,-91.32711791992188,231.07437307999993,25671,195.16610717773438,11.07,25772,0.3350532054901123,214930,404,0.1832294911146164
0,0.0003,-96.63987731933594,232.84531636,25676,230.83612060546875,11.08,25777,0.3351399302482605,215027,405,0.12117414176464081
0,0.0003,-89.51766967773438,232.54158765000003,25682,195.5929718017578,11.09,25783,0.33534878492355347,215143,406,-0.19348078966140747
0,0.0003,-92.94379425048828,232.40466376000003,25709,335.90997314453125,11.13,25810,0.3350660502910614,215637,407,-0.06825192272663116
0,0.0003,-94.57528686523438,232.00388089000003,25714,353.48175048828125,11.11,25815,0.33477267622947693,215735,408,0.21751618385314941
0,0.0003,-89.42416381835938,232.25723656000005,25726,138.52072143554688,11.18,25827,0.33420416712760925,215959,409,-0.17903007566928864
0,0.0003,-83.401611328125,232.50784942,25733,266.4811706542969,11.09,25834,0.3341086804866791,216092,410,-0.08875401318073273
0,0.0003,-93.01850891113281,232.59629235000003,25738,415.7737121582031,11.07,25839,0.33408960700035095,216190,411,0.04240106791257858
