train/ent_coef_loss,time/time_elapsed,train/critic_loss,train/learning_rate,train/ent_coef,train/actor_loss,rollout/ep_len_mean,train/n_updates,time/total_timesteps,time/fps,rollout/ep_rew_mean,time/episodes
-5.931072235107422,30095,217.1378173828125,0.0003,0.10467666387557983,55.97395706176758,2.33,7753,7854,0,-97.80110099999997,1350
-5.875875949859619,30106,213.19210815429688,0.0003,0.10464753955602646,53.798709869384766,2.31,7754,7855,0,-97.84093826999998,1351
-5.80287504196167,30116,213.60830688476562,0.0003,0.10461830347776413,55.8781623840332,2.29,7755,7856,0,-97.59211667,1352
-5.392215251922607,30161,213.307861328125,0.0003,0.10444357246160507,56.146766662597656,2.34,7761,7862,0,-97.54029466,1353
-5.952239990234375,30177,317.7269287109375,0.0003,0.10438636690378189,53.789405822753906,2.35,7763,7864,0,-97.63656429000001,1354
-5.818610191345215,30193,228.74639892578125,0.0003,0.10432857275009155,55.70197677612305,2.35,7765,7866,0,-97.62748545000001,1355
-5.580370903015137,30210,196.27642822265625,0.0003,0.10427038371562958,55.760040283203125,2.36,7767,7868,0,-97.53446230000002,1356
-5.45028829574585,30219,198.458740234375,0.0003,0.10424129664897919,55.14480972290039,2.35,7768,7869,0,-97.48747115,1357
-5.469741344451904,30229,206.2275390625,0.0003,0.10421232134103775,55.59320831298828,2.32,7769,7870,0,-97.43987390000001,1358
-5.708750247955322,30245,227.56800842285156,0.0003,0.1041545495390892,57.40622329711914,2.32,7771,7872,0,-97.36793899999999,1359
-5.569812774658203,30257,222.51431274414062,0.0003,0.10412561893463135,55.70295715332031,2.32,7772,7873,0,-97.35607297,1360
-5.584912300109863,30266,1208.947998046875,0.0003,0.10409673303365707,57.79007339477539,2.31,7773,7874,0,-97.39049701,1361
-5.765427589416504,30276,460.8973388671875,0.0003,0.1040678471326828,55.57668685913086,2.3,7774,7875,0,-97.36878351,1362
-5.7861738204956055,30319,845.599609375,0.0003,0.10389440506696701,56.80619430541992,2.34,7780,7881,0,-97.36280596,1363
-5.6378936767578125,30355,582.3095703125,0.0003,0.10374952852725983,57.792694091796875,2.37,7785,7886,0,-97.46649904,1364
-5.600113868713379,30372,232.0554656982422,0.0003,0.10369180887937546,53.64842224121094,2.38,7787,7888,0,-97.51522045,1365
-5.610427379608154,30388,247.43765258789062,0.0003,0.10363414883613586,58.39442443847656,2.39,7789,7890,0,-97.51592355999998,1366
-5.493015289306641,30406,358.25433349609375,0.0003,0.10357662290334702,58.64720916748047,2.4,7791,7892,0,-97.50940931999999,1367
-5.665638446807861,30417,712.910888671875,0.0003,0.10354800522327423,57.29624938964844,2.37,7792,7893,0,-97.92876531,1368
-5.712365627288818,30427,266.7821044921875,0.0003,0.10351934283971786,54.443878173828125,2.34,7793,7894,0,-97.91069266000001,1369
-5.705451965332031,30449,598.9930419921875,0.0003,0.10343309491872787,56.36127471923828,2.36,7796,7897,0,-97.98318596000001,1370
-5.364246845245361,30459,585.4903564453125,0.0003,0.10340429842472076,57.72589874267578,2.35,7797,7898,0,-97.98288728000001,1371
-5.735893249511719,30489,279.196533203125,0.0003,0.10328974574804306,54.66977310180664,2.35,7801,7902,0,-97.76208934000002,1372
-5.544890403747559,30498,886.479248046875,0.0003,0.10326100885868073,58.39418029785156,2.33,7802,7903,0,-98.12675228000002,1373
-5.659599304199219,30536,575.3626708984375,0.0003,0.10311827063560486,58.06057357788086,2.37,7807,7908,0,-97.76200156000003,1374
-5.701054096221924,30546,199.17892456054688,0.0003,0.10308977961540222,54.29075622558594,2.37,7808,7909,0,-97.77689348,1375
-5.266170978546143,30569,259.6803283691406,0.0003,0.10300442576408386,59.31232452392578,2.39,7811,7912,0,-97.94229030000001,1376
-5.401155471801758,30579,336.88427734375,0.0003,0.1029762402176857,56.90754318237305,2.38,7812,7913,0,-97.96467805999998,1377
-5.731464862823486,30616,232.19882202148438,0.0003,0.10283501446247101,55.924869537353516,2.4,7817,7918,0,-98.10398314,1378
-5.533557891845703,30625,266.2487487792969,0.0003,0.10280650854110718,58.20865249633789,2.4,7818,7919,0,-98.12261218000002,1379
-5.624876976013184,30642,696.2258911132812,0.0003,0.10274968296289444,56.902679443359375,2.35,7820,7921,0,-97.9314772,1380
-5.5264892578125,30698,255.03829956054688,0.0003,0.10252181440591812,56.61885452270508,2.37,7828,7929,0,-98.06488655000001,1381
-5.703695774078369,30744,320.2416687011719,0.0003,0.10235085338354111,54.96168518066406,2.42,7834,7935,0,-98.08125839,1382
-5.564340114593506,30774,593.278076171875,0.0003,0.10223710536956787,56.28805923461914,2.45,7838,7939,0,-98.09338726000001,1383
-5.563690185546875,30804,244.5347442626953,0.0003,0.10212392359972,57.06403350830078,2.44,7842,7943,0,-98.33895534000001,1384
-5.615753173828125,30827,521.6237182617188,0.0003,0.10203920304775238,58.879005432128906,2.46,7845,7946,0,-98.38114970000001,1385
-5.801465034484863,30891,265.1429748535156,0.0003,0.10178497433662415,53.82072830200195,2.51,7854,7955,0,-98.15212062,1386
-5.772026062011719,30900,224.9679718017578,0.0003,0.10175663232803345,56.640960693359375,2.51,7855,7956,0,-98.23540013,1387
-5.461063385009766,30930,303.1100769042969,0.0003,0.10164327919483185,55.92759704589844,2.54,7859,7960,0,-98.35617615999999,1388
-5.757511138916016,30947,211.2869415283203,0.0003,0.10158692300319672,57.550899505615234,2.52,7861,7962,0,-98.37529829,1389
-5.405521392822266,30972,226.85150146484375,0.0003,0.10150233656167984,55.16533660888672,2.54,7864,7965,0,-98.23993467,1390
-5.656649112701416,30995,233.9210205078125,0.0003,0.10141805559396744,56.05213928222656,2.56,7867,7968,0,-98.43829759,1391
-5.626780033111572,31005,631.9658203125,0.0003,0.10138991475105286,57.33389663696289,2.53,7868,7969,0,-98.86585855000001,1392
-5.778682708740234,31049,214.63247680664062,0.0003,0.10122077167034149,55.69551467895508,2.58,7874,7975,0,-98.40998816999998,1393
-5.904725551605225,31072,253.70193481445312,0.0003,0.10113617032766342,58.30778884887695,2.59,7877,7978,0,-98.43143725,1394
-5.902079105377197,31095,231.4738006591797,0.0003,0.10105092078447342,58.513675689697266,2.56,7880,7981,0,-98.50881082,1395
-5.571210861206055,31105,236.75204467773438,0.0003,0.10102225840091705,58.54226303100586,2.56,7881,7982,0,-98.36516730000001,1396
-5.774200916290283,31135,197.04933166503906,0.0003,0.10090813040733337,58.50251007080078,2.59,7885,7986,0,-98.34314560000001,1397
-5.557974338531494,31160,622.0313720703125,0.0003,0.10082270950078964,61.84603500366211,2.6,7888,7989,0,-98.09822238000002,1398
-5.682962894439697,31180,548.3626098632812,0.0003,0.10076607018709183,55.93175506591797,2.58,7890,7991,0,-98.10720195000002,1399
-5.587130069732666,31204,608.77197265625,0.0003,0.10068105906248093,59.747520446777344,2.6,7893,7994,0,-98.08008379,1400
-6.21415376663208,31237,193.20394897460938,0.0003,0.10056767612695694,57.08747482299805,2.61,7897,7998,0,-98.02428846000002,1401
-5.9524712562561035,31262,220.7704620361328,0.0003,0.10048101842403412,53.82912063598633,2.63,7900,8001,0,-97.97227204000002,1402
-5.51569128036499,31274,224.18130493164062,0.0003,0.1004519835114479,59.05051040649414,2.63,7901,8002,0,-98.10105356000003,1403
-5.848346710205078,31285,254.98643493652344,0.0003,0.10042312741279602,54.91632843017578,2.61,7902,8003,0,-98.18195909,1404
-5.404656887054443,31304,234.6844482421875,0.0003,0.10036556422710419,56.492279052734375,2.61,7904,8005,0,-98.15377831999999,1405
-6.073113441467285,31325,201.859375,0.0003,0.10027993470430374,58.24480438232422,2.63,7907,8008,0,-98.41498461999998,1406
-5.865037441253662,31336,204.9072265625,0.0003,0.10025124996900558,58.147560119628906,2.62,7908,8009,0,-98.40734941,1407
-6.094560623168945,31370,255.954833984375,0.0003,0.10013639181852341,55.00978088378906,2.63,7912,8013,0,-98.30040462,1408
-5.757991790771484,31396,569.362548828125,0.0003,0.10004983842372894,58.081581115722656,2.62,7915,8016,0,-98.46155083,1409
-5.685250759124756,31407,256.34197998046875,0.0003,0.10002107173204422,52.54478454589844,2.6,7916,8017,0,-98.46307053999999,1410
-5.661872863769531,31418,249.49423217773438,0.0003,0.09999239444732666,55.8753776550293,2.59,7917,8018,0,-98.69564244999998,1411
-6.097901821136475,31451,739.8763427734375,0.0003,0.09987816959619522,56.26107406616211,2.62,7921,8022,0,-98.43335489999998,1412
